tau	original_reml_deviance	transformed_reml_deviance	original_reml_delta	transformed_reml_delta	reml_centered_deviance_difference	original_ml_deviance	transformed_ml_deviance	original_ml_delta	transformed_ml_delta	ml_centered_deviance_difference	original_h0_value	transformed_h0_value	h0_difference	original_h0_error	transformed_h0_error	h0_error_difference	original_chi2	transformed_chi2	original_covariance_min_eigenvalue	original_covariance_rank_at_public_cutoff
0.07753523187888454	-732.5355667113995	501.1206301806655	114.6259841310914	114.62598413109362	-2.2168933355715126e-12	-1135.3014463720585	98.35475052000638	117.06488077578388	117.06488077578123	2.6432189770275727e-12	73.45697073026784	73.45697073026851	-6.679101716144942e-13	0.841934315056136	0.8419343150561502	-1.4210854715202004e-14	117.20251068331919	117.20251068331946	3.5820923743604075e-06	255
0.0826953515674511	-723.7534580538838	509.9027388381809	123.40809278860706	123.408092788609	-1.9326762412674725e-12	-1126.2436070379772	107.4125898540875	126.12272010986521	126.12272010986236	2.8563817977556027e-12	73.452624859001	73.45262485900267	-1.6626700016786344e-12	0.8459139293846363	0.8459139293846363	0.0	115.86625492133108	115.86625492133115	3.5820923743604075e-06	255
0.08819888720454962	-714.8398215814848	518.8163753105814	132.3217292610061	132.32172926100952	-3.410605131648481e-12	-1117.0352456880305	116.6209512040357	135.3310814598119	135.33108145981055	1.3642420526593924e-12	73.44795210521774	73.44795210521639	1.3500311979441904e-12	0.8503052144842229	0.8503052144842087	1.4210854715202004e-14	114.57775483737939	114.57775483738111	3.5820923743604075e-06	255
0.09406869378596001	-705.7982913456897	527.8579055463784	141.36325949680122	141.36325949680656	-5.343281372915953e-12	-1107.680127253594	125.976069638474	144.68619989424838	144.68619989424886	-4.831690603168681e-13	73.44294953649413	73.44294953649273	1.3926637620897964e-12	0.8551365064397203	0.8551365064397061	1.4210854715202004e-14	113.32775859011545	113.327758590119	3.5820923743604075e-06	255
0.10032914735164883	-696.6307232398899	537.0254736521742	150.530827602601	150.53082760260236	-1.3642420526593924e-12	-1098.180467758445	135.47572913361907	154.18585938939736	154.18585938939393	3.439026841078885e-12	73.43761817981047	73.43761817981284	-2.3732127374387346e-12	0.8604352381329932	0.8604352381330074	-1.4210854715202004e-14	112.10884568570732	112.10884568570694	3.5820923743604075e-06	255
0.10700624621420254	-687.3374177716138	546.3187791204509	159.8241330708771	159.82413307087904	-1.9326762412674725e-12	-1088.5371686551473	145.1190282369172	163.82915849269511	163.82915849269205	3.069544618483633e-12	73.43196367524564	73.43196367524253	3.112177182629239e-12	0.8662273012875517	0.8662273012875232	2.842170943040401e-14	110.91526747167556	110.91526747167558	3.5820923743604075e-06	255
0.11412771892420912	-677.917343953394	555.7388529386709	169.24420688909686	169.24420688909902	-2.1600499167107046e-12	-1078.7500468768105	154.90615001525452	173.61628027103188	173.61628027102938	2.5011104298755527e-12	73.42599696610864	73.42599696610843	2.1316282072803006e-13	0.8725363409941451	0.8725363409941309	1.4210854715202004e-14	109.74278838485185	109.7427883848522	3.5820923743604075e-06	255
0.12172313942094438	-668.3683644585419	565.2878324335268	178.79318638394898	178.7931863839549	-5.9117155615240335e-12	-1068.818060165663	164.8381367264057	183.54826698217948	183.54826698218056	-1.0800249583553523e-12	73.4197350076725	73.41973500767156	9.379164112033322e-13	0.8793829943935378	0.8793829943935236	1.4210854715202004e-14	108.5885265163129	108.58852651631686	3.5820923743604075e-06	255
0.1298240498465596	-658.687460992422	574.9687358996457	188.47408985006894	188.47408985007382	-4.888534022029489e-12	-1058.7395262563737	174.9166706356939	193.62680089146875	193.62680089146875	0.0	73.41320146334809	73.41320146334925	-1.1652900866465643e-12	0.8867840893645393	0.8867840893645536	-1.4210854715202004e-14	107.45079325036879	107.45079325037193	3.5820923743604075e-06	255
0.13846409153379052	-648.8709578954167	584.7852389966458	198.29059294707417	198.29059294707395	2.2737367544323206e-13	-1048.512333802148	185.1438630899145	203.85399334569433	203.85399334568936	4.973799150320701e-12	73.40642734230444	73.40642734230283	1.6058265828178264e-12	0.8947518231909726	0.8947518231909442	2.842170943040401e-14	106.32893269288977	106.3289326928876	3.5820923743604075e-06	255
0.14767914471115226	-638.9147413383091	594.7414555537566	208.24680950418178	208.24680950418474	-2.9558577807620168e-12	-1038.1341425409514	195.52205435111438	214.232184606891	214.23218460688923	1.7621459846850485e-12	73.39945151729543	73.39945151729518	2.5579538487363607e-13	0.903292945068273	0.9032929450682587	1.4210854715202004e-14	105.22316229469479	105.22316229469594	3.5820923743604075e-06	255
0.15750747750578492	-628.8144710721176	604.841725819945	218.34707977037328	218.34707977037317	1.1368683772161603e-13	-1027.6025700701148	206.05362682194792	224.76375707772763	224.76375707772277	4.860112312599085e-12	73.39232104951081	73.39232104951232	-1.5063505998114124e-12	0.9124079697908343	0.9124079697908485	-1.4210854715202004e-14	104.13441651119386	104.13441651119192	3.5820923743604075e-06	255
0.16798990486272683	-618.5657815059442	615.0904153861209	228.5957693365467	228.59576933654898	-2.2737367544323206e-12	-1016.9153626657717	216.74083422629326	235.45096448207073	235.45096448206812	2.6147972675971687e-12	73.38509124097504	73.3850912409698	5.243805389909539e-12	0.9220904528522738	0.9220904528522453	2.842170943040401e-14	103.06419556438478	103.06419556438522	3.5820923743604075e-06	255
0.17916995804057323	-608.1644688631395	625.4917280289288	238.99708197935138	238.99708197935695	-5.5706550483591855e-12	-1006.0705477860425	227.58564910602573	246.29577936179987	246.29577936180058	-7.105427357601002e-13	73.37782533729964	73.37782533729971	-7.105427357601002e-14	0.9323263593419853	0.9323263593419853	0.0	102.01442143872677	102.01442143873041	3.5820923743604075e-06	255
0.19109406538739848	-597.6066612836039	636.0495356084591	249.554889558887	249.55488955888723	-2.2737367544323206e-13	-995.0665661934491	238.58963069861386	257.29976095439326	257.2997609543887	4.547473508864641e-12	73.37059381644477	73.37059381644518	-4.121147867408581e-13	0.9430935602839838	0.9430935602839838	0.0	100.98730318509037	100.98730318508873	3.5820923743604075e-06	255
0.20381174514766603	-586.8889690002864	646.7672278917763	260.27258184220454	260.27258184220443	1.1368683772161603e-13	-983.9023820136074	249.75381487845524	268.463945134235	268.46394513423013	4.888534022029489e-12	73.36347322119865	73.36347322119794	7.105427357601002e-13	0.9543614902739108	0.9543614902738966	1.4210854715202004e-14	99.98521344021901	99.98521344021697	3.5820923743604075e-06	255
0.21737581110081106	-576.0086121396647	657.6475847524003	271.1529387028262	271.15293870282846	-2.2737367544323206e-12	-972.577569527841	261.0786273642241	279.78875762000143	279.78875761999893	2.5011104298755527e-12	73.35654452430266	73.3565445243004	2.2595258997171186e-12	0.9660909992510938	0.9660909992510796	1.4210854715202004e-14	99.01057778760672	99.01057778760706	3.5820923743604075e-06	255
0.23184259188546869	-564.9635242930385	668.6926725990306	282.1980265494524	282.19802654945875	-6.366462912410498e-12	-961.0923760925515	272.56382079951766	291.2739510552909	291.2739510552925	-1.5916157281026244e-12	73.34989105164568	73.34989105164733	-1.6484591469634324e-12	0.9782344287266937	0.9782344287267222	-2.842170943040401e-14	98.06577818326113	98.0657781832656	3.5820923743604075e-06	255
0.247272164920154	-553.7524307641686	679.9037661278976	293.4091200783223	293.4091200783257	-3.410605131648481e-12	-949.4477612812573	284.2084356108089	302.91856586658514	302.9185658665838	1.3642420526593924e-12	73.34359602715308	73.3435960271499	3.183231456205249e-12	0.9907359384028354	0.9907359384027927	4.263256414560601e-14	97.15307115941954	97.15307115942115	3.5820923743604075e-06	255
0.2637286058918157	-542.3749012673328	691.2812956247323	304.7866495751581	304.78664957516037	-2.2737367544323206e-12	-937.645413114286	296.010783777779	314.72091403355637	314.72091403355387	2.5011104298755527e-12	73.33773983973026	73.33773983972993	3.268496584496461e-13	1.003532102419456	1.0035321024194417	1.4210854715202004e-14	96.27452094321224	96.27452094321256	3.5820923743604075e-06	255
0.2812802548483358	-530.8313777422236	702.8248191498418	316.3301731002673	316.3301731002699	-2.6147972675971687e-12	-925.6877430006816	307.9684538913837	326.6785841471608	326.6785841471586	2.2168933355715126e-12	73.33239716498069	73.33239716498099	-2.984279490192421e-13	1.016552785005544	1.016552785005544	0.0	95.43194705470202	95.43194705470269	3.5820923743604075e-06	255
0.3	-519.1231787690406	714.5330181230272	328.0383720734503	328.0383720734553	-5.002220859751105e-12	-913.5778616769749	320.0783352150929	338.78846547086755	338.7884654708678	-2.2737367544323206e-13	73.32763409832052	73.32763409832175	-1.2363443602225743e-12	1.029722292799363	1.0297222927993772	-1.4210854715202004e-14	94.62688545780867	94.626885457812	3.5820923743604075e-06	255
